Item_Code,Item_Name,Category_x,Stock,Reorder_Level,Avg_Daily_Demand,Warehouse,Stock_Status,Search_Item,Scraped_Title,Category_y,Price,Rating,Reviews,Availability,Seller,Matched_Item
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Evidence Reveal 371,Pipes,4960.42,3.4,4492.0,Out of Stock,"Macias, Peters and Smith",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - And Know 653,Gaskets,8830.86,3.2,4364.0,Out of Stock,Stevens-Perry,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Current Receive 341,Bearings,178.47,2.5,8426.0,Out of Stock,Allen Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Official Not 546,Clamps,3447.27,4.6,1999.0,In Stock,Romero-Franklin,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Finally Technology 877,Bearings,5793.83,3.8,3300.0,In Stock,Edwards Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Measure Garden 580,Clamps,5702.74,2.2,8107.0,In Stock,Harvey Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Stand Tonight 941,Hoses,6670.65,2.5,3723.0,Out of Stock,Smith-White,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - The Arm 476,Gaskets,8104.3,4.0,9422.0,Out of Stock,Vazquez PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Leg Subject 964,Seals,6536.65,2.5,4640.0,Out of Stock,Smith LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Various Set 117,Clamps,2513.66,4.1,6946.0,Out of Stock,"Henry, Torres and Santos",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - General Choose 946,Pipes,3107.4,3.8,7695.0,Out of Stock,James-Smith,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Off Rock 168,Seals,8894.75,3.5,8185.0,In Stock,"Page, Simon and Whitehead",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Paper Trade 158,Gaskets,4910.9,3.4,2503.0,In Stock,Cameron-Johnson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Take Resource 934,Clamps,4972.23,4.8,6145.0,In Stock,Lucas-Thomas,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - During Far 741,Hoses,757.02,3.6,9192.0,In Stock,Rodriguez-Morris,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Respond Study 225,Hoses,2041.31,3.7,2789.0,In Stock,"Martin, Chandler and Shannon",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Fill Financial 312,Pipes,1313.77,3.3,2410.0,Out of Stock,"Davis, Soto and Cannon",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Not Hospital 666,Hoses,9852.24,4.3,7182.0,In Stock,Hamilton-Archer,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Drop Beat 110,Clamps,6259.16,4.2,9858.0,In Stock,"Benitez, West and Craig",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Race Civil 252,Bearings,630.82,3.3,6393.0,In Stock,Medina Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Hear Outside 226,Gaskets,3238.05,4.1,7688.0,In Stock,Duncan Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - With Career 329,Gaskets,2095.67,4.4,4213.0,In Stock,Jackson-Mitchell,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Five Article 175,Gaskets,4474.39,3.3,5313.0,Out of Stock,Wells-Lee,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Total Beautiful 242,Filters,6081.72,3.9,4414.0,In Stock,Holmes LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Become Another 585,Gaskets,3111.35,4.6,4467.0,Out of Stock,"Martin, Smith and Rodriguez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Lead Behavior 509,Filters,4746.82,4.4,7606.0,In Stock,Wu and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Room Economy 514,Bearings,1599.77,2.5,9728.0,In Stock,Smith-Bishop,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Fact Such 705,Clamps,9341.57,3.7,7328.0,Out of Stock,Gonzalez-Huang,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Plant Add 780,Seals,2109.17,4.7,6039.0,Out of Stock,Lane Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Than Moment 768,Seals,6484.21,3.5,407.0,Out of Stock,Peterson Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Ago Nothing 554,Clamps,1003.14,2.4,7622.0,In Stock,West-Griffith,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Soldier Change 727,Hoses,1403.67,4.9,5566.0,In Stock,Stephenson-King,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Exactly Effect 991,Tools,1799.28,2.2,6495.0,Out of Stock,Ayala-Pearson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - When Letter 321,Hoses,147.17,3.7,6454.0,In Stock,Vincent-Bailey,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Window Bank 540,Bearings,3380.6,2.3,6636.0,Out of Stock,Walker-Patterson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Attack Mr 212,Gaskets,8794.31,2.8,5449.0,Out of Stock,"Edwards, Velasquez and House",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Pick Media 515,Bearings,6652.05,3.9,2212.0,In Stock,"Nguyen, Lambert and Williams",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Use Manager 513,Pipes,8722.42,2.3,2757.0,In Stock,Petty Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Forget Camera 256,Pipes,5202.89,3.4,8886.0,In Stock,Jones-Lane,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Them Response 183,Filters,9724.77,3.1,6993.0,In Stock,"Morris, Harris and Wright",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Owner Ability 352,Filters,9838.67,4.9,2707.0,Out of Stock,Perry Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Animal Food 832,Tools,520.11,4.8,9645.0,In Stock,Robinson Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Although Choice 223,Pipes,4717.59,3.5,8927.0,Out of Stock,Flores PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - On Stand 182,Tools,8473.15,2.5,8812.0,In Stock,"Howe, Lopez and Brennan",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Bill Deep 150,Bearings,5531.16,4.9,7254.0,Out of Stock,"Anderson, Torres and Hall",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Quite Baby 818,Bearings,8317.27,3.4,5732.0,Out of Stock,"Valencia, Olson and Collins",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Teach Rise 924,Tools,1313.12,2.7,4725.0,In Stock,Hart-Thomas,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - More Relationship 255,Hoses,3495.97,4.0,4880.0,In Stock,Becker and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Five Hot 458,Filters,7740.43,4.7,3677.0,Out of Stock,Johnson Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Job Scene 226,Tools,8973.54,2.0,6448.0,Out of Stock,Robinson-Foley,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Actually Since 607,Filters,4741.51,3.4,6119.0,In Stock,"Terry, Scott and Wagner",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Energy Section 646,Clamps,9121.78,5.0,2992.0,In Stock,"Mcgee, Hickman and Hensley",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Within Arm 956,Tools,5997.08,3.8,1164.0,In Stock,Anderson-Smith,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Director Field 664,Gaskets,5175.03,3.7,5994.0,Out of Stock,"Roman, Reed and Gonzales",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Organization Tree 124,Seals,6531.83,2.4,3870.0,In Stock,"Hubbard, Murphy and Faulkner",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Official Avoid 827,Clamps,9780.54,2.8,5585.0,In Stock,"Ortiz, Flores and Norton",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Manager Rest 306,Hoses,8704.84,2.8,6467.0,In Stock,"Long, Davis and Williams",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Evening East 581,Tools,4860.3,3.0,4475.0,Out of Stock,Bennett and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Piece Mind 934,Gaskets,91.57,3.7,2351.0,In Stock,Sampson LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Quite Space 897,Filters,9899.11,3.7,6422.0,Out of Stock,"Mclean, Gilbert and Fernandez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Offer Heavy 100,Clamps,1096.42,3.8,8306.0,In Stock,Walker Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Carry Season 934,Clamps,2690.94,3.5,823.0,Out of Stock,"May, Edwards and Miller",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Safe Color 556,Hoses,2547.29,3.0,3155.0,In Stock,Ballard and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Protect Say 633,Tools,1165.97,2.6,1607.0,In Stock,Taylor PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Network Matter 342,Seals,7852.39,4.6,6590.0,In Stock,"Clark, Gilmore and Watkins",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Bad Still 323,Bearings,2724.36,4.4,7750.0,In Stock,Cortez PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - No Three 434,Pipes,6734.88,5.0,2208.0,In Stock,Campbell-Solomon,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Hot Degree 900,Filters,2953.55,3.7,3615.0,Out of Stock,Mcguire and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Contain Both 787,Hoses,7430.04,4.7,8928.0,In Stock,"Brown, Carpenter and Norton",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Care Send 815,Clamps,6120.55,4.3,6996.0,In Stock,Martin and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Them Born 329,Seals,7952.39,2.3,3979.0,In Stock,Thompson Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Loss Fish 657,Pipes,794.25,2.8,5626.0,In Stock,"Gomez, Harrington and Garcia",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - As Yeah 621,Hoses,2564.13,4.2,4913.0,Out of Stock,"Johnson, Moore and Noble",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Number Article 142,Clamps,8685.06,3.7,9418.0,In Stock,"Hernandez, Rodriguez and Allen",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Individual Final 100,Hoses,3312.49,3.9,8287.0,In Stock,Poole Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Song Along 359,Bearings,8358.64,2.7,8029.0,In Stock,Smith PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Traditional Represent 189,Pipes,3841.22,2.2,5714.0,In Stock,"Perez, Schultz and Gibson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Rest Kitchen 565,Tools,1674.67,2.1,8236.0,In Stock,Meyers Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Protect Kitchen 934,Tools,4535.08,3.9,264.0,In Stock,Pacheco Inc,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Population Step 746,Pipes,1463.8,3.1,7081.0,In Stock,Jackson Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Close Offer 288,Hoses,3221.59,3.9,688.0,Out of Stock,Johnson Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Teach International 567,Clamps,9377.0,2.4,8967.0,Out of Stock,Lee-Rose,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Carry Doctor 122,Clamps,6951.04,2.2,5300.0,Out of Stock,Wilson LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Trouble Perform 164,Filters,9984.66,4.3,1111.0,In Stock,Harris Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Policy Film 631,Pipes,2781.52,2.2,4151.0,In Stock,"Warren, Patterson and Miller",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Big Baby 810,Pipes,7384.66,2.5,9445.0,In Stock,Palmer-Summers,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Hospital Newspaper 872,Hoses,6900.77,2.2,210.0,In Stock,Sanders PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Heart Start 410,Gaskets,3579.81,4.8,2504.0,In Stock,"Taylor, Hughes and Ochoa",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Ever Performance 371,Seals,3344.3,4.3,9582.0,Out of Stock,King Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Less Evidence 360,Filters,6400.27,4.5,1320.0,In Stock,Andrews Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Box Federal 699,Bearings,1016.71,4.3,1240.0,Out of Stock,Miller-Adams,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Hope Effort 399,Seals,8704.94,2.9,4434.0,Out of Stock,Gallagher Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Campaign Magazine 984,Pipes,9925.16,4.1,4060.0,Out of Stock,Montgomery-Curtis,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Any Myself 585,Hoses,717.23,3.2,9589.0,In Stock,Pugh-Rodriguez,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - While Store 222,Clamps,1734.39,2.2,3897.0,In Stock,"Ramirez, Horton and Pearson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Attorney Decide 168,Seals,8899.3,4.7,4718.0,Out of Stock,Chavez-Wilson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Later Arrive 450,Tools,1751.67,5.0,1939.0,In Stock,Burton and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Ground Whatever 811,Hoses,1927.62,2.4,1752.0,In Stock,Harris-Moss,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - East Wonder 786,Filters,7028.31,3.7,9796.0,Out of Stock,Morris-Barnes,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Democrat Draw 791,Gaskets,2854.99,3.2,9989.0,Out of Stock,Mckay-Flores,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Figure Scientist 594,Pipes,4705.46,2.3,5405.0,In Stock,Mcintosh Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Group His 834,Bearings,1428.15,3.0,2480.0,Out of Stock,"James, Reyes and Hernandez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Feeling Development 962,Bearings,417.18,3.8,6941.0,In Stock,Stevens-Moore,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Door Wait 858,Gaskets,6323.55,3.4,7532.0,In Stock,Brown-Hernandez,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Daughter Know 831,Bearings,4950.52,3.2,4266.0,In Stock,"Garrett, Herrera and Robertson",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Trial Remain 635,Hoses,9994.07,2.9,1787.0,Out of Stock,Rose-Livingston,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Follow Area 613,Tools,7046.71,3.4,9298.0,Out of Stock,Gould PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - International Attention 596,Gaskets,684.33,2.2,8936.0,In Stock,"Joseph, Nelson and Harris",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Other Structure 469,Hoses,655.61,3.9,2615.0,In Stock,"Murray, Munoz and Monroe",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Understand Get 274,Pipes,5258.98,4.2,3462.0,In Stock,Alvarez and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - North Fight 766,Gaskets,8717.75,4.9,4219.0,In Stock,Williams-Compton,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Outside Name 369,Clamps,6291.22,2.0,2307.0,Out of Stock,Vasquez PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Nature Check 298,Clamps,993.84,3.8,406.0,Out of Stock,Gonzales PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Agree Red 962,Filters,4813.25,4.9,4309.0,Out of Stock,Meyer-Gibson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Your Strong 763,Hoses,1294.15,2.7,1988.0,In Stock,"Hunter, Lang and Griffin",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Few Feel 670,Pipes,4515.16,3.9,3503.0,Out of Stock,Parker-Morrison,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Most Born 275,Pipes,3478.69,3.1,6898.0,In Stock,"Reynolds, Brown and Mendez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Office State 375,Tools,2563.7,2.6,2930.0,Out of Stock,"Johnson, Lopez and Diaz",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Arrive Develop 277,Hoses,5216.36,3.7,8044.0,In Stock,Shah-Robinson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Spend Space 985,Bearings,2275.85,4.7,7616.0,Out of Stock,"Frey, Brandt and Cline",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Must War 100,Hoses,2490.01,4.4,2505.0,Out of Stock,Bowen LLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Project Education 546,Filters,2533.68,4.5,3608.0,Out of Stock,"Watkins, Cox and Brown",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Hear Doctor 166,Seals,7444.79,2.6,8109.0,In Stock,Curry-Hull,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Present Tonight 870,Pipes,8359.9,4.4,2767.0,Out of Stock,Harrington-Petty,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Wife Also 650,Filters,3480.6,3.1,2197.0,Out of Stock,"Poole, Reeves and Ramos",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Hit Out 582,Clamps,784.47,4.2,1566.0,Out of Stock,"Ruiz, Carr and Vasquez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Design Character 253,Clamps,9070.51,2.7,2931.0,In Stock,Glover Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Popular Audience 958,Clamps,4832.25,4.7,1646.0,In Stock,Hanson Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Agency Cold 676,Filters,8021.71,2.5,1760.0,Out of Stock,Johnson PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Morning Moment 548,Gaskets,7550.46,3.7,177.0,In Stock,Christensen-Johnson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Win Generation 454,Clamps,2221.91,2.5,715.0,In Stock,Duran PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - They Agent 651,Hoses,6211.45,2.6,7296.0,In Stock,Smith PLC,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Hold Help 300,Seals,7721.66,4.0,7869.0,Out of Stock,Little-Wilkinson,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Happen Bank 249,Filters,3916.98,2.7,1133.0,In Stock,"Pearson, Beltran and Ramirez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Various Lose 494,Clamps,9975.94,3.4,5605.0,Out of Stock,"Butler, Powers and Brown",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Reduce Situation 526,Gaskets,7446.54,2.0,753.0,Out of Stock,Gill Group,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Worry Rock 607,Filters,2480.5,2.3,1303.0,Out of Stock,"Glass, Taylor and Rosario",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Manager Benefit 331,Tools,507.1,3.3,4523.0,Out of Stock,Mercer and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Partner Machine 843,Bearings,76.38,2.8,2042.0,In Stock,"Gonzalez, Lowe and Dillon",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Increase Blue 149,Filters,9123.42,4.2,2137.0,Out of Stock,Brown and Sons,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Reduce Somebody 902,Tools,371.78,2.9,6839.0,Out of Stock,Ramirez-Petersen,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Thus Three 985,Gaskets,6150.78,4.8,7431.0,Out of Stock,Hatfield Ltd,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Hundred Pay 686,Clamps,6047.32,2.7,6756.0,In Stock,"Navarro, Carpenter and Evans",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Doctor Believe 546,Gaskets,5717.87,4.5,1890.0,In Stock,Watson-Miller,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Chance Inside 164,Pipes,682.26,4.7,4735.0,Out of Stock,Chapman-Martin,Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Must Blood 923,Clamps,9938.91,3.7,2358.0,Out of Stock,"Sanchez, Berg and Roberts",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Important Require 453,Gaskets,4500.89,3.4,15.0,In Stock,"Shannon, Rogers and Bush",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Make Huge 833,Filters,4985.85,3.7,3805.0,Out of Stock,"Allen, House and Martinez",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Read Risk 517,Tools,426.68,2.7,1726.0,In Stock,"Haynes, Payne and Bruce",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Staff Budget 993,Tools,6073.36,4.5,9710.0,In Stock,"Poole, Fox and Hines",Clamps 1908
SP003,Clamps 1908,Tools,42,46,2,Pune,Understock,Clamp,Clamp - Night Third 218,Pipes,9008.67,4.6,9233.0,Out of Stock,"Winters, Gibson and Smith",Clamps 1908
